pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,Game_Date
KC,2022-06-30,78.9,-1.85,5.25,"Contreras, William",661388,605400,NA,foul,NA,NA,NA,NA,14,William Contreras called out on strikes.,R,R,R,PHI,ATL,S,NA,NA,1,2,2022,1.2,-1.08,0.27,1.5,NA,NA,663586,2,6,Top,NA,NA,NA,NA,592663,NA,NA,2.39561562856242,-114.770583490489,0.775723106251838,10.0099407233234,23.9701897566449,-42.0670089317647,3.64,1.74,3,63.4,-28,79.1,2655,6.8,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.73,NA,NA,NA,NA,NA,NA,NA,53,4,Knuckle Curve,12,3,3,12,3,12,3,12,Standard,Standard,49,0,0,2022-06-30
KC,2022-06-30,78.7,-1.96,5.18,"Contreras, William",661388,605400,NA,blocked_ball,NA,NA,NA,NA,14,William Contreras called out on strikes.,R,R,R,PHI,ATL,B,NA,NA,0,2,2022,1.34,-0.95,2.4,-0.38,NA,NA,663586,2,6,Top,NA,NA,NA,NA,592663,NA,NA,7.01723398128836,-114.292110824056,-3.32141617491081,10.025642328568,25.3710032665925,-39.874130184115,3.15,1.47,NA,NA,NA,78.7,2670,6.8,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.65,NA,NA,NA,NA,NA,NA,NA,53,3,Knuckle Curve,12,3,3,12,3,12,3,12,Standard,Standard,52,0,0.027,2022-06-30
SI,2022-06-30,91.6,-2.05,5.11,"Contreras, William",661388,605400,NA,foul,NA,NA,NA,NA,1,William Contreras called out on strikes.,R,R,R,PHI,ATL,S,NA,NA,0,1,2022,-1.46,0.63,-0.56,3.09,NA,NA,663586,2,6,Top,NA,NA,NA,NA,592663,NA,NA,7.01013279723565,-133.262226533282,-0.589750698584217,-18.9485746783862,28.3238076396802,-24.7431914919513,3.64,1.74,145,76.6,13,92.6,2169,6.9,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.6,NA,NA,NA,NA,NA,NA,NA,53,2,Sinker,12,3,3,12,3,12,3,12,Standard,Standard,223,0,-0.051,2022-06-30
CH,2022-06-30,85.2,-2.02,4.99,"Contreras, William",661388,605400,NA,called_strike,NA,NA,NA,NA,8,William Contreras called out on strikes.,R,R,R,PHI,ATL,S,NA,NA,0,0,2022,-1.09,1,0.12,1.62,NA,NA,663586,2,6,Top,NA,NA,NA,NA,592663,NA,NA,7.27591345486248,-123.895888375739,-3.6105820784943,-12.7093385657416,25.4805463308574,-21.3926082553007,3.64,1.68,NA,NA,NA,85.7,1534,6.7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.81,NA,NA,NA,NA,NA,NA,NA,53,1,Changeup,12,3,3,12,3,12,3,12,Standard,Standard,251,0,-0.037,2022-06-30
KC,2022-06-30,79,-1.92,5.16,"Ozuna, Marcell",542303,605400,strikeout,called_strike,NA,NA,NA,NA,9,Marcell Ozuna called out on strikes.,R,R,R,PHI,ATL,S,2,NA,1,2,2022,1.32,-1,0.73,1.5,NA,NA,663586,1,6,Top,NA,NA,NA,NA,592663,NA,NA,3.34921317997132,-114.947247349785,0.820838383502338,10.8203759618286,24.5396273655099,-41.3293640766209,3.33,1.58,NA,NA,NA,79.4,2652,6.9,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.56,NA,NA,0,1,0,0,NA,52,4,Knuckle Curve,12,3,3,12,3,12,3,12,Standard,Standard,51,0.001,-0.213,2022-06-30
KC,2022-06-30,79.1,-2.03,5.17,"Ozuna, Marcell",542303,605400,NA,blocked_ball,NA,NA,NA,NA,14,Marcell Ozuna called out on strikes.,R,R,R,PHI,ATL,B,NA,NA,0,2,2022,1.41,-1.01,0.99,0.39,NA,NA,663586,1,6,Top,NA,NA,NA,NA,592663,NA,NA,3.995809387772,-114.957053579764,-1.58659524122379,11.3762153159475,26.1859213011252,-40.8757560869287,3.41,1.61,NA,NA,NA,79.2,2593,7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.52,NA,NA,NA,NA,NA,NA,NA,52,3,Knuckle Curve,12,3,3,12,3,12,3,12,Standard,Standard,54,0,0.034,2022-06-30
KC,2022-06-30,79,-2.05,5.14,"Ozuna, Marcell",542303,605400,NA,swinging_strike,NA,NA,NA,NA,14,Marcell Ozuna called out on strikes.,R,R,R,PHI,ATL,S,NA,NA,0,1,2022,1.4,-0.95,0.78,1.22,NA,NA,663586,1,6,Top,NA,NA,NA,NA,592663,NA,NA,3.58312811098525,-114.80098086085,0.243232189617791,11.3021434475094,26.4053203628752,-40.7256167307359,3.54,1.72,NA,NA,NA,79.2,2636,7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.45,NA,NA,NA,NA,NA,NA,NA,52,2,Knuckle Curve,12,3,3,12,3,12,3,12,Standard,Standard,55,0,-0.068,2022-06-30
KC,2022-06-30,78.1,-1.95,5.21,"Ozuna, Marcell",542303,605400,NA,called_strike,NA,NA,NA,NA,7,Marcell Ozuna called out on strikes.,R,R,R,PHI,ATL,S,NA,NA,0,0,2022,1.43,-0.86,-0.69,2.1,NA,NA,663586,1,6,Top,NA,NA,NA,NA,592663,NA,NA,0.0703278751130687,-113.513700007106,1.95525026477477,12.1491477853338,25.1192074439134,-40.188648007113,3.47,1.68,NA,NA,NA,77.9,2526,6.7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.82,NA,NA,NA,NA,NA,NA,NA,52,1,Knuckle Curve,12,3,3,12,3,12,3,12,Standard,Standard,61,0,-0.05,2022-06-30
KC,2022-06-30,79.4,-1.91,5.13,"Riley, Austin",663586,605400,single,hit_into_play,NA,NA,NA,NA,14,Austin Riley singles on a ground ball to right fielder Nick Castellanos.,R,R,R,PHI,ATL,X,9,ground_ball,1,2,2022,1.14,-0.93,1.48,1.25,NA,NA,NA,1,6,Top,161,115,NA,NA,592663,NA,NA,5.35583702378118,-115.449316118462,0.194354994882621,8.73305348723097,26.6525846360272,-40.6418125658339,3.52,1.61,7,68,-10,79.6,2533,7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.48,0.071,0.064,0.9,1,1,0,2,51,6,Knuckle Curve,12,3,3,12,3,12,3,12,Infield shift,Standard,55,-0.001,0.308,2022-06-30
KC,2022-06-30,79.2,-1.96,5.13,"Riley, Austin",663586,605400,NA,foul,NA,NA,NA,NA,14,Austin Riley singles on a ground ball to right fielder Nick Castellanos.,R,R,R,PHI,ATL,S,NA,NA,1,2,2022,1.27,-0.66,0.8,0.84,NA,NA,NA,1,6,Top,NA,NA,NA,NA,592663,NA,NA,3.67304808267705,-115.190718755014,-1.13554787188055,10.1785813513193,27.6966252492111,-37.9011146433759,3.52,1.61,0,45.3,-62,78.8,2595,6.7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.76,NA,NA,NA,NA,NA,NA,NA,51,5,Knuckle Curve,12,3,3,12,3,12,3,12,Infield shift,Standard,50,0,0,2022-06-30
FF,2022-06-30,94.2,-1.97,5.08,"Riley, Austin",663586,605400,NA,foul,NA,NA,NA,NA,12,Austin Riley singles on a ground ball to right fielder Nick Castellanos.,R,R,R,PHI,ATL,S,NA,NA,1,2,2022,-0.97,1.23,0.85,2.66,NA,NA,NA,1,6,Top,NA,NA,NA,NA,592663,NA,NA,9.62631054575686,-136.783502302156,-3.30275359232976,-14.4889827009098,33.3736755521954,-16.2020586517461,3.52,1.61,230,75.7,27,95.2,2258,7.2,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.28,NA,NA,NA,NA,NA,NA,NA,51,4,4-Seam Fastball,12,3,3,12,3,12,3,12,Infield shift,Standard,222,0,0,2022-06-30
FF,2022-06-30,94.3,-1.98,5.12,"Riley, Austin",663586,605400,NA,ball,NA,NA,NA,NA,12,Austin Riley singles on a ground ball to right fielder Nick Castellanos.,R,R,R,PHI,ATL,B,NA,NA,0,2,2022,-0.99,1.19,1.58,2.86,NA,NA,NA,1,6,Top,NA,NA,NA,NA,592663,NA,NA,11.6588710213316,-136.792327953835,-2.8190268161716,-15.0828959052526,31.6207887467001,-16.7996731888199,3.45,1.55,NA,NA,NA,95.6,2270,7.3,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.17,NA,NA,NA,NA,NA,NA,NA,51,3,4-Seam Fastball,12,3,3,12,3,12,3,12,Infield shift,Standard,222,0,0.011,2022-06-30
SI,2022-06-30,92,-2.06,5.12,"Riley, Austin",663586,605400,NA,called_strike,NA,NA,NA,NA,6,Austin Riley singles on a ground ball to right fielder Nick Castellanos.,R,R,R,PHI,ATL,S,NA,NA,0,1,2022,-1.4,0.86,0.69,2.24,NA,NA,NA,1,6,Top,NA,NA,NA,NA,592663,NA,NA,10.1520757613005,-133.597660356488,-3.3591339561138,-18.9592517037198,28.788549910431,-21.3255818893499,3.46,1.59,NA,NA,NA,93.1,2140,7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.46,NA,NA,NA,NA,NA,NA,NA,51,2,Sinker,12,3,3,12,3,12,3,12,Infield shift,Standard,226,0,-0.031,2022-06-30
FF,2022-06-30,92,-2.02,5.09,"Riley, Austin",663586,605400,NA,called_strike,NA,NA,NA,NA,6,Austin Riley singles on a ground ball to right fielder Nick Castellanos.,R,R,R,PHI,ATL,S,NA,NA,0,0,2022,-1.06,1.12,0.59,2.64,NA,NA,NA,1,6,Top,NA,NA,NA,NA,592663,NA,NA,9.02720014898439,-133.649932375922,-2.77078375521986,-14.7133703121029,30.9914773338014,-18.4356264761185,3.48,1.59,NA,NA,NA,92.7,2142,7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.51,NA,NA,NA,NA,NA,NA,NA,51,1,4-Seam Fastball,12,3,3,12,3,12,3,12,Infield shift,Standard,229,0,-0.024,2022-06-30
FF,2022-06-30,91.6,-2,5.13,"Olson, Matt",621566,605400,field_out,hit_into_play,NA,NA,NA,NA,3,Matt Olson pops out to third baseman Alec Bohm.,R,L,R,PHI,ATL,X,5,popup,0,0,2022,-0.92,1.35,0.8,3.16,NA,NA,NA,0,6,Top,75.64,148.23,NA,NA,592663,NA,NA,9.14074782221387,-133.088127340465,-2.00741535765263,-12.9403808417862,30.6091310216226,-15.9530602635596,3.51,1.76,180,69.8,56,92.3,2318,7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.52,0.074,0.077,0,1,0,0,3,50,1,4-Seam Fastball,12,3,3,12,3,12,3,12,Infield shift,Standard,228,0.001,-0.22,2022-06-30
SI,2022-06-30,93.2,-1.86,5.17,"d'Arnaud, Travis",518595,605400,field_out,hit_into_play,NA,NA,NA,NA,2,"Travis d'Arnaud grounds out, third baseman Alec Bohm to first baseman Rhys Hoskins.",R,R,R,PHI,ATL,X,5,ground_ball,0,2,2022,-1.38,0.98,-0.09,3.44,NA,NA,NA,2,5,Top,107.71,160.58,NA,NA,592663,NA,NA,7.72088035487927,-135.480505488411,-0.779109427608085,-18.6910962063374,31.4602939995927,-20.2226227324276,3.44,1.57,4,80.2,-39,94.4,2216,7.2,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.31,0.086,0.077,0,1,0,0,2,45,3,Sinker,12,3,3,12,3,12,3,12,Standard,Standard,223,0,-0.06,2022-06-30
CH,2022-06-30,86.7,-2.14,4.98,"d'Arnaud, Travis",518595,605400,NA,foul,NA,NA,NA,NA,13,"Travis d'Arnaud grounds out, third baseman Alec Bohm to first baseman Rhys Hoskins.",R,R,R,PHI,ATL,S,NA,NA,0,1,2022,-1.32,-0.05,-0.65,1.22,NA,NA,NA,2,5,Top,NA,NA,NA,NA,592663,NA,NA,6.33706032347,-125.956739004764,-2.54074321320141,-15.355992544102,31.1217493632215,-32.2849364573505,3.44,1.57,4,72.7,-20,86.8,1337,6.9,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.58,NA,NA,NA,NA,NA,NA,NA,45,2,Changeup,12,3,3,12,3,12,3,12,Standard,Standard,256,0,-0.024,2022-06-30
FF,2022-06-30,92.7,-1.94,5.09,"d'Arnaud, Travis",518595,605400,NA,foul,NA,NA,NA,NA,5,"Travis d'Arnaud grounds out, third baseman Alec Bohm to first baseman Rhys Hoskins.",R,R,R,PHI,ATL,S,NA,NA,0,0,2022,-1.24,1.12,0.05,2.56,NA,NA,NA,2,5,Top,NA,NA,NA,NA,592663,NA,NA,7.89592460765403,-134.801250095818,-3.11261944370774,-16.8638527936528,30.0719638525028,-18.1051135683736,3.44,1.57,337,106.2,22,93.6,2259,6.9,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.58,NA,NA,NA,NA,NA,NA,NA,45,1,4-Seam Fastball,12,3,3,12,3,12,3,12,Standard,Standard,230,0,-0.017,2022-06-30
FC,2022-06-30,86.4,-1.96,5.19,"Swanson, Dansby",621020,605400,field_out,hit_into_play,NA,NA,NA,NA,1,Dansby Swanson lines out sharply to left fielder Kyle Schwarber.,R,R,R,PHI,ATL,X,7,line_drive,0,0,2022,0.23,0.46,-0.35,3.28,NA,NA,NA,1,5,Top,63.66,84.04,NA,NA,592663,NA,NA,3.39533538834767,-125.80870176594,0.751002800568436,1.78822755244009,26.0472991475561,-27.6579444369071,3.59,1.69,323,105.2,19,87.1,2295,6.8,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.73,0.549,0.686,0,1,0,0,6,44,1,Cutter,12,3,3,12,3,12,3,12,Standard,Standard,194,0.001,-0.159,2022-06-30
SI,2022-06-30,92.5,-1.9,5.23,"Harris II, Michael",671739,605400,home_run,hit_into_play,NA,NA,NA,NA,2,Michael Harris II homers (4) on a fly ball to center field.   Adam Duvall scores.,R,L,R,PHI,ATL,X,NA,fly_ball,1,2,2022,-1.44,0.83,-0.04,3.37,NA,594807,NA,1,5,Top,141.28,28.07,NA,NA,592663,NA,NA,8.02602650090117,-134.426391160015,-0.684590845843532,-19.2758003998184,30.4206700450767,-22.2359442583649,3.52,1.64,424,105.9,28,93.6,2247,7.1,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.39,0.909,1.865,2,1,0,3,6,43,6,Sinker,12,1,1,12,3,12,3,12,Standard,Standard,223,-0.002,1.683,2022-06-30
KC,2022-06-30,78.4,-2.01,5.29,"Harris II, Michael",671739,605400,NA,foul,NA,NA,NA,NA,14,Michael Harris II homers (4) on a fly ball to center field.   Adam Duvall scores.,R,L,R,PHI,ATL,S,NA,NA,1,2,2022,1.19,-0.93,0.53,0.68,NA,594807,NA,1,5,Top,NA,NA,NA,NA,592663,NA,NA,3.30613910177125,-114.034566841413,-1.20478935172443,9.44026483771486,26.2889340736544,-40.0933547825206,3.52,1.64,60,36,28,78.2,2579,6.8,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.71,NA,NA,NA,NA,NA,NA,NA,43,5,Knuckle Curve,12,1,1,12,1,12,1,12,Standard,Standard,49,0,0,2022-06-30
FF,2022-06-30,93.3,-1.84,5.16,"Harris II, Michael",671739,605400,NA,foul,NA,NA,NA,NA,2,Michael Harris II homers (4) on a fly ball to center field.   Adam Duvall scores.,R,L,R,PHI,ATL,S,NA,NA,1,2,2022,-0.95,1.44,0.15,3.24,NA,594807,NA,1,5,Top,NA,NA,NA,NA,592663,NA,NA,7.30006179234784,-135.617523186052,-2.2984904750464,-13.3736790157941,32.6935623679025,-14.2484363416846,3.52,1.64,154,77.6,67,94,2335,7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.52,NA,NA,NA,NA,NA,NA,NA,43,4,4-Seam Fastball,12,1,1,12,1,12,1,12,Standard,Standard,231,0,0,2022-06-30
FF,2022-06-30,93.1,-1.85,5.16,"Harris II, Michael",671739,605400,NA,called_strike,NA,NA,NA,NA,6,Michael Harris II homers (4) on a fly ball to center field.   Adam Duvall scores.,R,L,R,PHI,ATL,S,NA,NA,1,1,2022,-1.27,1.23,0.78,2.88,NA,594807,NA,1,5,Top,NA,NA,NA,NA,592663,NA,NA,9.64111884904758,-135.153901292927,-2.70804661437982,-17.7605296434677,32.7530595396729,-16.7653541661514,3.6,1.62,NA,NA,NA,93.4,2287,6.9,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.64,NA,NA,NA,NA,NA,NA,NA,43,3,4-Seam Fastball,12,1,1,12,1,12,1,12,Standard,Standard,228,0,-0.087,2022-06-30
FF,2022-06-30,92.5,-1.99,5.23,"Harris II, Michael",671739,605400,NA,ball,NA,NA,NA,NA,12,Michael Harris II homers (4) on a fly ball to center field.   Adam Duvall scores.,R,L,R,PHI,ATL,B,NA,NA,0,1,2022,-0.77,1.52,0.91,3.85,NA,594807,NA,1,5,Top,NA,NA,NA,NA,592663,NA,NA,9.23427273252568,-134.304709176712,-0.935295657079849,-11.5635820603224,33.6128727535679,-13.9400881418046,3.52,1.53,NA,NA,NA,93.3,2272,7.2,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.28,NA,NA,NA,NA,NA,NA,NA,43,2,4-Seam Fastball,12,1,1,12,1,12,1,12,Standard,Standard,224,0,0.025,2022-06-30
KC,2022-06-30,79,-1.99,5.23,"Harris II, Michael",671739,605400,NA,foul_tip,NA,NA,NA,NA,9,Michael Harris II homers (4) on a fly ball to center field.   Adam Duvall scores.,R,L,R,PHI,ATL,S,NA,NA,0,0,2022,1.29,-0.95,0.46,1.73,NA,594807,NA,1,5,Top,NA,NA,NA,NA,592663,NA,NA,2.94843567339744,-114.847290116907,1.13147989684415,10.6233360177473,25.5970933006769,-40.9596090948021,3.52,1.64,NA,NA,NA,79.3,2678,7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.47,NA,NA,NA,NA,NA,NA,NA,43,1,Knuckle Curve,12,1,1,12,1,12,1,12,Standard,Standard,53,0,-0.041,2022-06-30
KC,2022-06-30,78.9,-1.93,5.2,"Arcia, Orlando",606115,605400,field_out,hit_into_play,NA,NA,NA,NA,14,"Orlando Arcia grounds out, third baseman Alec Bohm to first baseman Rhys Hoskins.   Adam Duvall to 2nd.",R,R,R,PHI,ATL,X,5,ground_ball,1,2,2022,1,-1.08,0.68,1.42,NA,NA,594807,0,5,Top,106.56,168.66,NA,NA,592663,NA,NA,3.83115337316785,-114.727531666577,0.782575858021985,7.89057745198907,25.4763645782465,-42.0046915034137,3.47,1.64,1,79.4,-60,79.2,2647,7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.49,0.263,0.257,0,1,0,0,2,42,4,Knuckle Curve,12,1,1,12,1,12,1,12,Standard,Standard,49,0,-0.4,2022-06-30
KC,2022-06-30,78.5,-1.82,5.16,"Arcia, Orlando",606115,605400,NA,blocked_ball,NA,NA,NA,NA,14,"Orlando Arcia grounds out, third baseman Alec Bohm to first baseman Rhys Hoskins.   Adam Duvall to 2nd.",R,R,R,PHI,ATL,B,NA,NA,0,2,2022,1.14,-1.12,1.06,0.62,NA,NA,594807,0,5,Top,NA,NA,NA,NA,592663,NA,NA,4.15403925085451,-114.045973316027,-0.693846583374954,8.80220220708925,26.783595426458,-41.8237739268867,3.3,1.51,NA,NA,NA,78.5,2609,7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.48,NA,NA,NA,NA,NA,NA,NA,42,3,Knuckle Curve,12,1,1,12,1,12,1,12,Standard,Standard,51,0,0.032,2022-06-30
KC,2022-06-30,78.5,-2.03,5.17,"Arcia, Orlando",606115,605400,NA,foul,NA,NA,NA,NA,9,"Orlando Arcia grounds out, third baseman Alec Bohm to first baseman Rhys Hoskins.   Adam Duvall to 2nd.",R,R,R,PHI,ATL,S,NA,NA,0,1,2022,1.25,-1.16,0.69,1.57,NA,NA,594807,0,5,Top,NA,NA,NA,NA,592663,NA,NA,3.58344790130289,-114.166325108511,1.42403912811141,9.93696078333308,26.2991777871825,-42.7526995219272,3.47,1.64,2,63.1,-44,78.7,2663,7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.47,NA,NA,NA,NA,NA,NA,NA,42,2,Knuckle Curve,12,1,1,12,1,12,1,12,Standard,Standard,50,0,-0.073,2022-06-30
KC,2022-06-30,77.8,-1.9,5.23,"Arcia, Orlando",606115,605400,NA,called_strike,NA,NA,NA,NA,13,"Orlando Arcia grounds out, third baseman Alec Bohm to first baseman Rhys Hoskins.   Adam Duvall to 2nd.",R,R,R,PHI,ATL,S,NA,NA,0,0,2022,1.29,-1.11,-0.1,1.47,NA,NA,594807,0,5,Top,NA,NA,NA,NA,592663,NA,NA,1.48914220005491,-113.158836727061,1.07913385376432,10.534693994117,25.6363557963482,-42.0821113501632,3.47,1.6,NA,NA,NA,77.6,2649,6.7,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.79,NA,NA,NA,NA,NA,NA,NA,42,1,Knuckle Curve,12,1,1,12,1,12,1,12,Standard,Standard,52,0,-0.067,2022-06-30
FF,2022-06-30,93.2,-2.02,5.06,"Duvall, Adam",594807,605400,single,hit_into_play,NA,NA,NA,NA,8,Adam Duvall singles on a line drive to right fielder Nick Castellanos.,R,R,R,PHI,ATL,X,9,line_drive,1,1,2022,-1.23,1.38,0.17,2.12,NA,NA,NA,0,5,Top,195.78,115.2,NA,NA,592663,NA,NA,8.41966674843464,-135.470188154529,-4.84298027801148,-17.0321831297455,30.1010276644235,-14.3550935127579,3.4,1.58,246,81.7,23,94,2341,6.9,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.62,0.509,0.496,0.9,1,1,0,4,41,3,4-Seam Fastball,12,1,1,12,1,12,1,12,Infield shift,Standard,228,-0.001,0.403,2022-06-30
KC,2022-06-30,78.7,-1.94,5.21,"Duvall, Adam",594807,605400,NA,called_strike,NA,NA,NA,NA,7,Adam Duvall singles on a line drive to right fielder Nick Castellanos.,R,R,R,PHI,ATL,S,NA,NA,1,0,2022,1.26,-1.12,-0.31,1.63,NA,NA,NA,0,5,Top,NA,NA,NA,NA,592663,NA,NA,1.19247973879383,-114.447164955656,1.29311835011318,10.6777615044441,24.5381763889563,-42.4598144477072,3.29,1.52,NA,NA,NA,78.9,2656,6.9,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.64,NA,NA,NA,NA,NA,NA,NA,41,2,Knuckle Curve,12,1,1,12,1,12,1,12,Infield shift,Standard,53,0,-0.042,2022-06-30
SI,2022-06-30,91.9,-1.94,5.09,"Duvall, Adam",594807,605400,NA,ball,NA,NA,NA,NA,14,Adam Duvall singles on a line drive to right fielder Nick Castellanos.,R,R,R,PHI,ATL,B,NA,NA,0,0,2022,-1.47,0.83,1.06,1.97,NA,NA,NA,0,5,Top,NA,NA,NA,NA,592663,NA,NA,10.9427585581607,-133.364161679959,-3.90674857985642,-19.9016389005338,27.7122025096849,-21.5344132247838,3.23,1.49,NA,NA,NA,93.1,2232,7.1,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.42,NA,NA,NA,NA,NA,NA,NA,41,1,Sinker,12,1,1,12,1,12,1,12,Infield shift,Standard,222,0,0.034,2022-06-30
FF,2022-06-30,94.1,-1.83,5.21,"Contreras, William",661388,605400,strikeout,swinging_strike,NA,NA,NA,NA,2,William Contreras strikes out swinging.,R,R,R,PHI,ATL,S,2,NA,3,2,2022,-0.94,1.22,0.05,3.51,NA,NA,NA,2,4,Top,NA,NA,NA,NA,592663,NA,NA,7.0331920505825,-136.700405561168,-1.31952522502793,-13.4544145212642,34.6557305600717,-16.9990611391705,3.64,1.74,NA,NA,NA,94.3,2350,6.8,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.65,NA,NA,0,1,0,0,NA,36,7,4-Seam Fastball,11,1,1,11,1,11,1,11,Standard,Standard,226,0.001,-0.121,2022-06-30
KC,2022-06-30,78.7,-1.92,5.34,"Contreras, William",661388,605400,NA,foul,NA,NA,NA,NA,8,William Contreras strikes out swinging.,R,R,R,PHI,ATL,S,NA,NA,3,2,2022,1.21,-1.03,-0.18,1.97,NA,NA,NA,2,4,Top,NA,NA,NA,NA,592663,NA,NA,1.53980313919298,-114.550120487578,1.55002892906579,10.2539512108667,24.1414358413693,-41.7444263829434,3.64,1.74,3,79,-38,79.2,2659,6.9,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.56,NA,NA,NA,NA,NA,NA,NA,36,6,Knuckle Curve,11,1,1,11,1,11,1,11,Standard,Standard,49,0,0,2022-06-30
SI,2022-06-30,93.1,-1.91,5.19,"Contreras, William",661388,605400,NA,foul,NA,NA,NA,NA,5,William Contreras strikes out swinging.,R,R,R,PHI,ATL,S,NA,NA,3,1,2022,-1.43,0.87,-0.02,2.98,NA,NA,NA,2,4,Top,NA,NA,NA,NA,592663,NA,NA,8.08711635982828,-135.29119622583,-1.76793386751271,-19.4047705748904,31.3559018014118,-21.3287409993496,3.64,1.74,206,74.1,41,93.7,2172,6.9,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.64,NA,NA,NA,NA,NA,NA,NA,36,5,Sinker,11,1,1,11,1,11,1,11,Standard,Standard,225,0,-0.038,2022-06-30
CH,2022-06-30,85.3,-1.99,5.09,"Contreras, William",661388,605400,NA,ball,NA,NA,NA,NA,13,William Contreras strikes out swinging.,R,R,R,PHI,ATL,B,NA,NA,2,1,2022,-1.27,0.08,-1.24,1.11,NA,NA,NA,2,4,Top,NA,NA,NA,NA,592663,NA,NA,4.35197664835785,-124.112219084616,-3.14175380663541,-13.9698152612921,28.2142623864131,-30.8982415835942,3.51,1.72,NA,NA,NA,85.6,1395,6.8,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.71,NA,NA,NA,NA,NA,NA,NA,36,4,Changeup,11,1,1,11,1,11,1,11,Standard,Standard,255,0,0.041,2022-06-30
CH,2022-06-30,85.3,-1.98,5.05,"Contreras, William",661388,605400,NA,ball,NA,NA,NA,NA,13,William Contreras strikes out swinging.,R,R,R,PHI,ATL,B,NA,NA,1,1,2022,-1.15,0.26,-1.36,1.48,NA,NA,NA,2,4,Top,NA,NA,NA,NA,592663,NA,NA,3.81925126266638,-124.13379016016,-2.58700429469433,-12.6476208342214,27.3084694856915,-29.1701393473487,3.55,1.7,NA,NA,NA,85.9,1422,6.9,661579,605400,592663,656555,681082,664761,544369,656941,663837,592206,53.61,NA,NA,NA,NA,NA,NA,NA,36,3,Changeup,11,1,1,11,1,11,1,11,Standard,Standard,253,0,0.022,2022-06-30
